	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
849	2704031	Обечайка для упаковки яиц в бугорчатой прокладке и упаковка для яиц с такой обечайкой	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2704031&TypeFile=html	"АО ""Управляющая компания группы предприятий ""ГОТЭК"" (АО ""УК ГП ""ГОТЭК"")"" (RU)"	B65D85/32	PC4A Государственная регистрация договора об отчуждении исключительного права	15.02.2021 РД0354871	"Акционерное общество ""Управляющая компания группы предприятий ""ГОТЭК"" (RU)"	"Общество с ограниченной ответственностью ""Птицефабрика ""Сметанино"" (RU)"	Договор отчуждения	нет данных об условиях	"214506, Смоленская обл., Смоленский р-н, деревня Сметанино, ООО ""Птицефабрика ""Сметанино"""																																																																																		
850	2671813	УСТАНОВКА ГИДРОКОНВЕРСИИ НЕФТЯНЫХ ОСТАТКОВ (ВАРИАНТЫ)	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2671813&TypeFile=html	Курочкин Андрей Владиславович (RU)	C10G47/00	PC4A Государственная регистрация договора об отчуждении исключительного права	08.07.2021 РД0368674	Курочкин Андрей Владиславович (RU)	"Общество с ограниченной ответственностью Научно-исследовательский и проектный институт ""ПЕГАЗ"" (RU)"	Договор отчуждения	нет данных об условиях	"450077, Республика Башкортостан, г. Уфа, Верхнеторговая площадь, 6, БЦ ""Нестеров"", 4 эт., пом. 1-16, ООО НИПИ ""ПЕГАЗ"", специалисту по интеллектуальной собственности Шангараевой Г.С."																																																																																		
851	2703398	Устройство для дистанционной очистки и смазки металлического каната	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2703398&TypeFile=html	"Общество с ограниченной ответственностью ""Канатоход"" (RU)"	B66B7/12	QB4A Государственная регистрация залога (последующего залога) исключительного права по договору	22.06.2023 РД0435189	"Общество с ограниченной ответственностью ""Канатоход"" (RU)"	Фонд поддержки проекта Национальной технологической инициативы (RU)	о залоге исключительного права		no_data																																																																																		
852	2700012	ЗАЩИТНЫЙ ЭЛЕМЕНТ И ЗАЩИЩЕННЫЙ ДОКУМЕНТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2700012&TypeFile=html	ОБЕРТУР ФИДЮСЬЕР САС (FR)	B42D25/29	PC4A Государственная регистрация договора об отчуждении исключительного права	07.12.2022 РД0416467	ОБЕРТУР ФИДЮСЬЕР САС (FR)	ОБЕРТУР ФИДЮСЬЕР САС (FR)	Договор отчуждения	нет данных об условиях	"101000, Москва, ул. Мясницкая, 13, стр. 5, ООО ""Союзпатент"""																																																																																		
853	2709696	ХОДОВАЯ ЧАСТЬ ДЛЯ РЕЛЬСОВОГО ТРАНСПОРТА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2709696&TypeFile=html	СИМЕНС АГ ЭСТЕРРАЙХ (AT)	B61F3/06	PC4A Государственная регистрация договора об отчуждении исключительного права	08.04.2020 РД0330160	СИМЕНС АГ ЭСТЕРРАЙХ (AT)	СИМЕНС МОБИЛИТИ АУСТРИА ГМБХ (AT)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
854	2685720	УСТАНОВКА ДЛЯ СЖИГАНИЯ ТВЕРДЫХ ОТХОДОВ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2685720&TypeFile=html	Ершов Александр Григорьевич (RU)	F23G5/24	QB4A Государственная регистрация предоставления права использования по договору	14.08.2020 РД0338580	Ершов Александр Григорьевич (RU)	"Общество с ограниченной ответственностью ""ЭКОЛОГИЧЕСКИЕ СИСТЕМЫ И ТЕХНОЛОГИИ"" (RU)"	лицензионный	исключительная лицензия на срок до 13.09.2037 на территории РФ.	нет данных об адресе																																																																																		
855	2683463	СПОСОБ ПОДЪЕМА НЕОДНОРОДНОЙ МНОГОФАЗНОЙ ПРОДУКЦИИ ИЗ СКВАЖИНЫ И УСТРОЙСТВО ДЛЯ ЕГО ОСУЩЕСТВЛЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2683463&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" (RU)"	E21B43/00	QB4A Государственная регистрация предоставления права использования по договору	04.02.2020 РД0324177	"Федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" (RU)"	"Акционерное общество ""Татойлгаз"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе																																																																																		
856	2676704	КАТАЛИЗАТОР ДЛЯ ИЗОМЕРИЗАЦИИ АРОМАТИЧЕСКИХ УГЛЕВОДОРОДОВ С-8	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2676704&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" (RU)"	B01J29/068	QB4A Государственная регистрация предоставления права использования по договору	05.10.2020 РД0342645	"Федеральное государственное автономное образовательное учреждение высшего образования ""Российский государственный университет нефти и газа (национальный исследовательский университет) имени И.М. Губкина"" (RU)"	"Общество с ограниченной ответственностью ""ХРОМОС Инжиниринг"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе																																																																																		
857	2697984	Способ установления беспроводного сетевого соединения с устройством формирования изображения и устройство формирования изображения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2697984&TypeFile=html	Чжухай Сэйнэ Текнолоджи КО., Лтд. (CN)	H04W84/12	PC4A Государственная регистрация договора об отчуждении исключительного права	17.12.2020 РД0349403	Чжухай Сэйнэ Текнолоджи КО., Лтд. (CN)	Чжухай Пантум Электроникс Ко., Лтд. (CN)	Договор отчуждения	нет данных об условиях	"ООО ""Ляпунов и партнеры"", Россия 191002, Санкт-Петербург, а/я 5"																																																																																		
858	2693119	Погружная насосная установка	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2693119&TypeFile=html	Федеральное государственное бюджетное учреждение науки Институт проблем нефти и газа РАН (ИПНГ РАН) (RU)	F04D13/10	QB4A Государственная регистрация предоставления права использования по договору	06.12.2019 РД0318728	Федеральное государственное бюджетное учреждение науки Институт проблем нефти и газа Российской Академии наук (RU)	"Общество с ограниченной ответственностью ""Научно-производственная компания ""РАНКО"" (RU)"	лицензионный	неисключительная лицензия на срок до 12.08.2024 на территории РФ.	нет данных об адресе																																																																																		
859	2681183	Ручка створки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2681183&TypeFile=html	Рылеев Михаил Юрьевич (RU)	E05B3/00	QZ4A Внесение изменений в зарегистрированный договор	17.05.2016 РД0198144	Рылеев Михаил Юрьевич (RU)	"Общество с ограниченной ответственностью ""КРИТ"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 13.08.2019         Дата публикации и номер бюллетеня: 13.08.2019 Бюл. №23	no_data	no_data																																																																																		
860	2681183	Ручка створки	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2681183&TypeFile=html	Рылеев Михаил Юрьевич (RU)	E05B3/00	QB4A Государственная регистрация предоставления права использования по договору	25.06.2021 РД0367472	Рылеев Михаил Юрьевич (RU)	"Общество с ограниченной ответственностью ""КРИТ"" (RU)"	лицензионный	неисключительная лицензия на срок до 30.03.2026 на территории РФ.	нет данных об адресе																																																																																		
861	2706103	ГРАФИТОВАЯ ФОЛЬГА, ЛИСТОВОЙ МАТЕРИАЛ НА ЕЕ ОСНОВЕ, УПЛОТНЕНИЕ И СПОСОБ ПОЛУЧЕНИЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2706103&TypeFile=html	"Акционерное общество Научно-производственное объединение ""УНИХИМТЕК"" (АО НПО ""УНИХИМТЕК"") (RU)"	C01B32/225	PC4A Государственная регистрация договора об отчуждении исключительного права	10.02.2023 РД0422226	"Акционерное общество научно-производственное объединение ""УНИХИМТЕК"" (RU)"	"Общество с ограниченной ответственностью ""ТЕНЗОГРАФ"" (RU)"	Договор отчуждения	нет данных об условиях	119234, Москва, а/я 43, АО ИНУМиТ, пат. пов. Шолоховой С.О.																																																																																		
862	2682512	Устройство для получения изделий из композиционных порошков искровым плазменным спеканием	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2682512&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Дальневосточный федеральный университет"" (ДВФУ) (RU)"	B22F3/02	QB4A Государственная регистрация предоставления права использования по договору	13.03.2023 РД0425322	"Федеральное государственное автономное образовательное учреждение высшего образования ""Дальневосточный федеральный университет"" (RU)"	"Общество с ограниченной ответственностью ""ТЕХПОЛИМЕР"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
863	2720310	УПАКОВОЧНЫЕ РАСТВОРЫ ДЛЯ КОНТАКТНЫХ ЛИНЗ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2720310&TypeFile=html	НОВАРТИС АГ (CH)	A61L12/00	PC4A Государственная регистрация договора об отчуждении исключительного права	03.12.2020 РД0348197	НОВАРТИС АГ (CH)	АЛЬКОН ИНК. (CH)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
864	2673539	СПОСОБ ОЧИСТКИ ДИЗЕЛЬНОГО ТОПЛИВА ОТ СЕРОСОДЕРЖАЩИХ СОЕДИНЕНИЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2673539&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (ТГУ, НИ ТГУ) (RU)"	C10G21/18	QB4A Государственная регистрация предоставления права использования по договору	12.11.2019 РД0315816	"Федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский Томский государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""ГИРС-сервис"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
865	2686917	ЭПОКСИДНОЕ КЛЕЕВОЕ СВЯЗУЮЩЕЕ И ПЛЕНОЧНЫЙ КЛЕЙ НА ЕГО ОСНОВЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2686917&TypeFile=html	"Акционерное общество ""Препрег-Современные Композиционные Материалы"" (АО ""Препрег-СКМ"") (RU)"	C09J163/00	QB4A Государственная регистрация предоставления права использования по договору	26.08.2022 РД0406356	"Акционерное общество ""Препрег-Современные композиционные материалы"" (RU)"	"Общество с ограниченной ответственностью ""АРГОН"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
866	2686919	ЭПОКСИДНОЕ КЛЕЕВОЕ СВЯЗУЮЩЕЕ, ПЛЕНОЧНЫЙ КЛЕЙ И КЛЕЕВОЙ ПРЕПРЕГ НА ЕГО ОСНОВЕ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2686919&TypeFile=html	"Акционерное общество ""Препрег-Современные Композиционные Материалы"" (АО ""Препрег-СКМ"") (RU)"	C09J163/00	QB4A Государственная регистрация предоставления права использования по договору	26.08.2022 РД0406356	"Акционерное общество ""Препрег-Современные композиционные материалы"" (RU)"	"Общество с ограниченной ответственностью ""АРГОН"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
867	2729115	ЛОПАСТЬ НЕСУЩЕГО ВИНТА АВТОЖИРА ДЛЯ СОЗДАНИЯ ПОДЪЕМНОЙ СИЛЫ ЗА СЧЕТ АВТОРОТАЦИИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2729115&TypeFile=html	ФРАУНДОРФЕР, Кристоф (DE)	B64C27/473	PC4A Государственная регистрация договора об отчуждении исключительного права	26.08.2022 РД0406353	ФРАУНДОРФЕР, Кристоф (DE)	Фраундорфер Аэронотикс АГ (DE)	Договор отчуждения	нет данных об условиях	123242, Москва, Кудринская площадь, 1, а/я 35, Носыревой Е.Л.																																																																																		
868	2759229	ВЕРТИКАЛЬНАЯ УПАКОВОЧНАЯ МАШИНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2759229&TypeFile=html	УЛЬМА ПЭКЭДЖИН ТЕКНОЛОДЖИКАЛ СЕНТЕР, С.КООП. (ES)	B65B9/00	PC4A Государственная регистрация договора об отчуждении исключительного права	17.02.2023 РД0422906	УЛЬМА ПЭКЭДЖИН ТЕКНОЛОДЖИКАЛ СЕНТЕР, С.КООП. (ES)	Ульма Пэкэджин, С.Кооп. (ES)	Договор отчуждения	нет данных об условиях	123242, г. Москва, Кудринская площадь, 1, а/я 35																																																																																		
869	2764209	МЕХАНИЗМ ОПРОКИДЫВАНИЯ КАБИНЫ ВОДИТЕЛЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2764209&TypeFile=html	МАН Трак энд Бас Остеррайх ГесмбХ (DE)	B62D33/06	PC4A Государственная регистрация договора об отчуждении исключительного права	27.01.2023 РД0421186	ΜΑΗ Трак унд Бас Эстеррайх ГезмбХ (AT)	ΜΑΗ Трак унд Бас СЕ (DE)	Договор отчуждения	нет данных об условиях	129110, Москва, а/я 165, Зуйкову С.А.																																																																																		
870	2665043	УПАКОВКА С ТОПЛИВОМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2665043&TypeFile=html	Арустамов Вассген Вячеславович (RU)	C10L11/00	QB4A Государственная регистрация предоставления права использования по договору	25.03.2019 РД0289694	Арустамов Вассген Вячеславович (RU)	"Общество с ограниченной ответственностью ""ГОРЕЛЛОКАСТРО"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
871	2688610	Способ очистки навозных стоков	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2688610&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кубанский государственный аграрный университет имени И.Т. Трубилина"" (RU)"	C02F9/08	QB4A Государственная регистрация предоставления права использования по договору	06.08.2021 РД0371097	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кубанский государственный аграрный университет имени И.Т. Трубилина"" (RU)"	"Общество с ограниченной ответственностью Малое Инновационное Предприятие ""Электротехнологии"" (RU)"	лицензионный	исключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
872	2688596	Волоконно-оптический датчик угла поворота	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2688596&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Самарский национальный исследовательский университет имени академика С.П. Королёва"" (RU)"	G01D5/353	QB4A Государственная регистрация предоставления права использования по договору	28.01.2020 РД0323571	"Федеральное государственное автономное образовательное учреждение высшего образования ""Самарский национальный исследовательский университет имени академика С.П. Королёва"" (RU)"	"Акционерное общество ""Научно производственное объединение ""Андроидная техника"" (RU)"	лицензионный	неисключительная лицензия на срок до 08.07.2025 на территории РФ.	нет данных об адресе																																																																																		
873	2532696	ОСВЕТИТЕЛЬНОЕ УСТРОЙСТВО ДЛЯ ЧУВСТВИТЕЛЬНОГО К ПРИКОСНОВЕНИЮ И ОБЪЕКТАМ ДИСПЛЕЯ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2532696&TypeFile=html	МАЙКРОСОФТ КОРПОРЕЙШН (US)	G02F1/13357	PC4A Государственная регистрация договора об отчуждении исключительного права	10.04.2015 РД0171123	МАЙКРОСОФТ КОРПОРЕЙШН (US)	Майкрософт Текнолоджи Лайсенсинг, ЭлЭлСи (US)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
874	2696996	ТИСНЕНИЕ ЛИСТА, ПОДВЕРГНУТОГО ЭЛЕКТРОРАЗРЯДНОМУ ТЕКСТУРИРОВАНИЮ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2696996&TypeFile=html	АРКОНИК ИНК. (US)	B21B1/28	PC4A Государственная регистрация договора об отчуждении исключительного права	03.07.2020 РД0335505	Арконик Инк. (US)	Арконик Текнолоджис ЭлЭлСи (US)	Договор отчуждения	нет данных об условиях	"129090, Москва, ул. Б. Спасская, 25, стр. 3, ООО ""Юридическая фирма Городисский и Партнеры"""																																																																																		
875	2723318	УЛЬТРАЛЁГКИЙ МИНЕРАЛЬНЫЙ ПЕНОМАТЕРИАЛ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2723318&TypeFile=html	ХОЛСИМ ТЕХНОЛОГИ ЛТД (CH)	C04B38/10	QB4A Государственная регистрация предоставления права использования по договору	17.03.2021 РД0357856	Холсим Технолоджи Лтд. (CH)	"Общество с ограниченной ответственностью ""Холсим (Рус) Строительные Материалы"" (RU)"	коммерческой концессии	неисключительная концессия на срок до 01.01.2022 на территории РФ.	нет данных об адресе																																																																																		
876	2723318	УЛЬТРАЛЁГКИЙ МИНЕРАЛЬНЫЙ ПЕНОМАТЕРИАЛ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2723318&TypeFile=html	ХОЛСИМ ТЕХНОЛОГИ ЛТД (CH)	C04B38/10	QB4A Государственная регистрация предоставления права использования по договору	21.10.2021 РД0378193	Холсим Текнолоджи Лтд (CH)	"Общество с ограниченной ответственностью ""Холсим (Рус)"" (RU)"	коммерческой концессии	неисключительная концессия на срок до 01.01.2022на территории РФ.	нет данных об адресе																																																																																		
877	2723318	УЛЬТРАЛЁГКИЙ МИНЕРАЛЬНЫЙ ПЕНОМАТЕРИАЛ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2723318&TypeFile=html	ХОЛСИМ ТЕХНОЛОГИ ЛТД (CH)	C04B38/10	QZ4A Внесение изменений в зарегистрированный договор	17.03.2021 РД0357856	Холсим Технолоджи Лтд. (CH)	"Общество с ограниченной ответственностью ""Холсим (Рус) Строительные Материалы"" (RU)"	коммерческой концессии   Дата внесения записи в Государственный реестр: 29.11.2021         Дата публикации и номер бюллетеня: 29.11.2021 Бюл. №34	no_data	no_data																																																																																		
878	2723318	УЛЬТРАЛЁГКИЙ МИНЕРАЛЬНЫЙ ПЕНОМАТЕРИАЛ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2723318&TypeFile=html	ХОЛСИМ ТЕХНОЛОГИ ЛТД (CH)	C04B38/10	QZ4A Внесение изменений в зарегистрированный договор	21.10.2021 РД0378193	Холсим Технолоджи Лтд. (CH)	"Общество с ограниченной ответственностью ""Холсим (Рус)"" (RU)"	коммерческой концессии   Дата внесения записи в Государственный реестр: 20.01.2022         Дата публикации и номер бюллетеня: 20.01.2022 Бюл. №2	no_data	no_data																																																																																		
879	2688120	Способ определения последовательности перелётов между объектами космического мусора при значительном отличии в долготе восходящего узла их орбит	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2688120&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (МГТУ им. Н.Э. Баумана) (RU)"	B64G1/24	QB4A Государственная регистрация предоставления права использования по договору	08.07.2020 РД0335702	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный технический университет имени Н.Э. Баумана (национальный исследовательский университет)"" (RU)"	"Акционерное общество ""Военно-промышленная корпорация ""Научно-производственное объединение машиностроения"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
880	2699669	Новые составы N-карбамоилметил-4-фенил-2-пирролидона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699669&TypeFile=html	"Общество с ограниченной ответственностью ""ВАЛЕНТА - ИНТЕЛЛЕКТ"" (RU)"	A61K31/4015	QZ4A Внесение изменений в зарегистрированный договор	03.12.2019 РД0318133	"Общество с ограниченной ответственностью ""ВАЛЕНТА-ИНТЕЛЛЕКТ"" (RU)"	"Акционерное общество ""Валента Фармацевтика"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 24.04.2020         Дата публикации и номер бюллетеня: 24.04.2020 Бюл. №12	no_data	no_data																																																																																		
881	2699669	Новые составы N-карбамоилметил-4-фенил-2-пирролидона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699669&TypeFile=html	"Общество с ограниченной ответственностью ""ВАЛЕНТА - ИНТЕЛЛЕКТ"" (RU)"	A61K31/4015	QZ4A Внесение изменений в зарегистрированный договор	03.12.2019 РД0318133	"Общество с ограниченной ответственностью ""ВАЛЕНТА-ИНТЕЛЛЕКТ"" (RU)"	"Акционерное общество ""Валента Фармацевтика"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 19.12.2022         Дата публикации и номер бюллетеня: 19.12.2022 Бюл. №35	no_data	no_data																																																																																		
882	2699669	Новые составы N-карбамоилметил-4-фенил-2-пирролидона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699669&TypeFile=html	"Общество с ограниченной ответственностью ""ВАЛЕНТА - ИНТЕЛЛЕКТ"" (RU)"	A61K31/4015	QB4A Государственная регистрация предоставления права использования по договору	27.02.2023 РД0424436	"Общество с ограниченной ответственностью ""ВАЛЕНТА-ИНТЕЛЛЕКТ"" (RU)"	"Акционерное общество ""ФАРМАСИНТЕЗ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
883	2699669	Новые составы N-карбамоилметил-4-фенил-2-пирролидона	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699669&TypeFile=html	"Общество с ограниченной ответственностью ""ВАЛЕНТА - ИНТЕЛЛЕКТ"" (RU)"	A61K31/4015	QB4A Государственная регистрация предоставления права использования по договору	27.02.2023 РД0424437	"Общество с ограниченной ответственностью ""ВАЛЕНТА-ИНТЕЛЛЕКТ"" (RU)"	"Общество с ограниченной ответственностью ""БРАТСКХИМСИНТЕЗ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
884	2700846	РОТОР ДЛЯ ТУРБОМАШИНЫ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2700846&TypeFile=html	СИМЕНС АКЦИЕНГЕЗЕЛЛЬШАФТ (DE)	F01D5/06	PC4A Государственная регистрация договора об отчуждении исключительного права	30.05.2022 РД0398809	СИМЕНС АКЦИЕНГЕЗЕЛЛЬШАФТ (DE)	СИМЕНС ЭНЕРДЖИ ГЛОБАЛ ГМБХ & КО. КГ (DE)	Договор отчуждения	нет данных об условиях	"109012, Москва, ул. Ильинка, 5/2, ООО ""Союзпатент"""																																																																																		
885	2699550	СПОСОБ КОЛИЧЕСТВЕННОГО ОПРЕДЕЛЕНИЯ N-[3-(4-НИТРОФЕНИЛАМИНО)-ИНДОЛ-2-ИЛМЕТИЛЕН]АМИНОГУАНИДИНА МЕТАНСУЛЬФОНАТА В ПЛАЗМЕ КРОВИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2699550&TypeFile=html	"Общество с ограниченной ответственностью ""Инновационные Фармакологические Разработки"" (ООО ""Ифар"") (RU)"	A61K31/00	QB4A Государственная регистрация предоставления права использования по договору	29.06.2021 РД0367750	"Общество с ограниченной ответственностью ""Инновационные Фармакологические Разработки"" (RU)"	"Общество с ограниченной ответственностью ""Инженерно-технический центр"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
886	2718293	Способ массажа и устройство для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718293&TypeFile=html	Кудрина Зинаида Николаевна (RU)	A61H7/00	QB4A Государственная регистрация предоставления права использования по договору	26.04.2022 РД0395321	Кудрина Зинаида Николаевна (RU)	Общество с ограниченной ответственностью «ФорСи» (RU)	лицензионный	"неисключительная лицензия сроком на 1 год. Территория действия: Москва, ул. Охотный ряд, 2 (гостиница ""Four Seasons Hotel Moscow"")."	нет данных об адресе																																																																																		
887	2718293	Способ массажа и устройство для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718293&TypeFile=html	Кудрина Зинаида Николаевна (RU)	A61H7/00	QB4A Государственная регистрация предоставления права использования по договору	26.04.2022 РД0395349	Кудрина Зинаида Николаевна (RU)	Общество с ограниченной ответственностью «Этанель» (RU)	лицензионный	"неисключительная лицензия сроком на 1 год. Территория действия: Москва, ул. Кузнецкий Мост, 7, Институт красоты ""Le Colon""."	нет данных об адресе																																																																																		
888	2718293	Способ массажа и устройство для его осуществления	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2718293&TypeFile=html	Кудрина Зинаида Николаевна (RU)	A61H7/00	QB4A Государственная регистрация предоставления права использования по договору	31.07.2023 РД0439196	Кудрина Зинаида Николаевна (RU)	"Общество с ограниченной ответственностью ""ФорСи"" (RU)"	лицензионный	"неисключительная лицензия сроком на 1 год. Территория действия: Москва, ул. Охотный Ряд, 2 (гостиница ""Four Seasons Hotel Moscow"")"	нет данных об адресе																																																																																		
889	2696036	ШТАММ ГРИБА PENICILLIUM VERRUCULOSUM ЕЕ-105 ПРОДУЦЕНТ КОМПЛЕКСА ВЫСОКОЭФФЕКТИВНЫХ ЭНДОГЛЮКАНАЗ И ФЕРМЕНТНЫЙ ПРЕПАРАТ НА ЕГО ОСНОВЕ ДЛЯ ИСПОЛЬЗОВАНИЯ В КАЧЕСТВЕ КОРМОВОЙ ДОБАВКИ В ЗЕРНОВЫХ КОРМАХ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2696036&TypeFile=html	"Федеральное государственное учреждение ""Федеральный исследовательский центр ""Фундаментальные основы биотехнологии"" Российской академии наук (ФИЦ Биотехнологии РАН) (RU)"	C12N1/15	QB4A Государственная регистрация предоставления права использования по договору	08.04.2020 РД0330144	"Федеральное государственное учреждение ""Федеральный исследовательский центр ""Фундаментальные основы биотехнологии"" Российской академии наук"" (RU)"	"Общество с ограниченной ответственностью ""Агрофермент"" (RU)"	лицензионный	неисключительная лицензия на срок до 26.12.2029 на территории РФ.	нет данных об адресе																																																																																		
