	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
234	2766809	Способ прогнозирования риска рецидива симптомной миомы матки после проведения селективной эмболизации маточных артерий	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2766809&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	A61B5/1468	QB4A Государственная регистрация предоставления права использования по договору	28.06.2022 РД0401170	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Алтайский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Частное учреждение здравоохранения ""Клиническая больница ""РЖД-Медицина"" города Барнаул"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе																																																																																		
235	2775580	Способ профилактики инфекционного ринотрахеита у телят	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2775580&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кубанский государственный аграрный университет имени И.Т. Трубилина"" (RU)"	A61K39/12	QB4A Государственная регистрация предоставления права использования по договору	24.10.2023 РД0447283	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Кубанский государственный аграрный университет имени И.Т. Трубилина"" (RU)"	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Воронежский государственный аграрный университет имени императора Петра I"" (RU)"	лицензионный	неисключительная лицензия на срок до 02.10.2033 на территории РФ.	нет данных об адресе																																																																																		
236	2769783	Применение криптона в терапии соматоформных психических расстройств	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2769783&TypeFile=html	Общество с ограниченной ответственностью «ИнертГаз Медикал» (RU)	A61M16/12	QB4A Государственная регистрация предоставления права использования по договору	12.10.2023 РД0446240	"Общество с ограниченной ответственностью ""ИнертГаз Медикал"" (RU)"	"Общество с ограниченной ответственностью ""ГПБ РЕДКИЕ ГАЗЫ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
237	2764783	Способ управления импульсным стабилизатором напряжения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2764783&TypeFile=html	"Федеральное государственное автономное образовательное учреждение высшего образования ""Сибирский федеральный университет"" (RU)"	H02M7/53862	QB4A Государственная регистрация предоставления права использования по договору	13.12.2022 РД0416954	"Федеральное государственное автономное образовательное учреждение высшего образования ""Сибирский федеральный университет"" (RU)"	"Общество с ограниченной ответственностью ""Модульные системы управления"" (RU)"	лицензионный	неисключительная лицензия на срок до 11.10.2027 на территории РФ.	нет данных об адресе																																																																																		
238	2762689	Способ упрочнения аддитивных изделий из электроэрозионных кобальтохромовых порошков	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2762689&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Юго-Западный государственный университет» (RU)	B22F3/24	QB4A Государственная регистрация предоставления права использования по договору	16.02.2023 РД0422756	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Юго-Западный государственный университет"" (RU)"	"Общество с ограниченной ответственностью ""АИ-Решения"" (RU)"	лицензионный	исключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
239	2774440	Средство для лечения гнойно-воспалительных процессов мягких тканей и слизистых оболочек.	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2774440&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Курский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	A61K31/409	QB4A Государственная регистрация предоставления права использования по договору	21.12.2022 РД0417936	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Курский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Общество с ограниченной ответственностью ""МедиКонта"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
240	2765620	Сухая штукатурная смесь	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2765620&TypeFile=html	Силаев Вадим Викторович (RU),Барсукова Екатерина Александровна (RU)	C04B28/14	QB4A Государственная регистрация предоставления права использования по договору	13.05.2022 РД0396621	Силаев Вадим Викторович (RU), Барсукова Екатерина Александровна (RU)	"Общество с ограниченной ответственностью ""Краслэнд"" (RU)"	лицензионный	исключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
241	2762380	Термоэлектрическая система утилизации тепловой энергии на предприятиях агропромышленного комплекса	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2762380&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Белгородский государственный национальный исследовательский университет"" (НИУ ""БелГУ"") (RU)"	H02N10/00	QB4A Государственная регистрация предоставления права использования по договору	30.11.2022 РД0415953	"федеральное государственное автономное образовательное учреждение высшего образования ""Белгородский государственный национальный исследовательский университет"" (RU)"	"Федеральное государственное автономное образовательное учреждение высшего образования ""Российский университет дружбы народов"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
242	2766558	Трехфазный преобразователь переменного тока в постоянный с повышенным коэффициентом мощности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2766558&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский университет)» (RU)	H02M7/25	QB4A Государственная регистрация предоставления права использования по договору	08.12.2022 РД0416563	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский авиационный институт (национальный исследовательский университет)"" (RU)"	"Общество с ограниченной ответственностью ""Криотрейд инжиниринг"" (RU)"	лицензионный	неисключительная лицензия на срок до 23.11.2023 на территории РФ.	нет данных об адресе																																																																																		
243	2764878	УЛИЧНЫЙ ТЕРМИНАЛ ДЛЯ АКВАВЕНДИНГА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2764878&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	G07F13/00	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428961	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Компания Живая вода"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
244	2764878	УЛИЧНЫЙ ТЕРМИНАЛ ДЛЯ АКВАВЕНДИНГА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2764878&TypeFile=html	Вяткин Вячеслав Владимирович (RU)	G07F13/00	QB4A Государственная регистрация предоставления права использования по договору	18.04.2023 РД0428963	Вяткин Вячеслав Владимирович (RU)	"Общество с ограниченной ответственностью ""Элив ватер экспорт"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
245	2773996	Установка электроцентробежных насосов с погружным электродвигателем в герметичном кожухе охлаждения	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2773996&TypeFile=html	Малыхин Игорь Александрович (RU)	F04D13/10	QB4A Государственная регистрация предоставления права использования по договору	30.11.2022 РД0415920	Малыхин Игорь Александрович (RU)	"Общество с ограниченной ответственностью ""Научно-производственная фирма ""Модуль"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе																																																																																		
246	2780175	УСТРОЙСТВО ДИСТАНЦИОННОГО МОНИТОРИНГА ЗАЗЕМЛЕНИЯ ОПОР ВОЗДУШНЫХ ЛИНИЙ ЭЛЕКТРОПЕРЕДАЧИ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2780175&TypeFile=html	"Публичное акционерное общество ""МРСК Центра и Привольжья"" (RU)"	G01R27/20	QB4A Государственная регистрация предоставления права использования по договору	04.07.2023 РД0436556	"Публичное акционерное общество ""Россети Центр и Приволжье"" (RU)"	"Общество с ограниченной ответственностью ""СервисЭнерджи"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
247	2775403	УСТРОЙСТВО ДИСТАНЦИОННОГО МОНИТОРИНГА ФУНДАМЕНТОВ ОПОР ВОЗДУШНЫХ ЛИНИЙ ЭЛЕКТРОПЕРЕДАЧ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2775403&TypeFile=html	"Публичное акционерное общество ""МРСК Центра и Приволжья"" (RU)"	E02D27/42	QB4A Государственная регистрация предоставления права использования по договору	04.07.2023 РД0436556	"Публичное акционерное общество ""Россети Центр и Приволжье"" (RU)"	"Общество с ограниченной ответственностью ""СервисЭнерджи"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
248	2770469	Устройство для освещения и стимуляции ростков картофеля	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2770469&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Самарский государственный аграрный университет» (RU)	A01G7/04	QB4A Государственная регистрация предоставления права использования по договору	28.06.2023 РД0435995	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Самарский государственный аграрный университет"" (RU)"	"Общество с ограниченной ответственностью ""Агростар"" (RU)"	лицензионный	неисключительная лицензия на срок до 15.12.2032 на территории РФ.	нет данных об адресе																																																																																		
249	2766788	Устройство для разработки движения и суставов верхней конечности	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2766788&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Калининградский государственный технический университет"" (RU)"	A61H1/00	QB4A Государственная регистрация предоставления права использования по договору	21.09.2022 РД0408967	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Калининградский государственный технический университет"" (RU)"	"Общество с ограниченной ответственностью ""Интелкоуч"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
250	2758812	Устройство для регистрации петель гистерезиса ферромагнитных материалов	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2758812&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский университет)» (RU)	G01R33/14	QB4A Государственная регистрация предоставления права использования по договору	08.12.2022 РД0416561	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский авиационный институт (национальный исследовательский университет)"" (RU)"	"Общество с ограниченной ответственностью ""Криотрейд инжиниринг"" (RU)"	лицензионный	исключительная лицензия на срок до 23.11.2023 на территории РФ.	нет данных об адресе																																																																																		
251	2776654	Устройство крепления потолочной панели	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2776654&TypeFile=html	Мамлясов Юрий Николаевич (RU)	E04B9/06	QB4A Государственная регистрация предоставления права использования по договору	20.02.2023 РД0423198	Мамлясов Юрий Николаевич (RU)	"Общество с ограниченной ответственностью ""Алюком"" (RU)"	лицензионный	исключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе																																																																																		
252	2775590	Фотоприемник	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2775590&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ""Московский институт электронной техники"" (RU)"	H01L31/062	QB4A Государственная регистрация предоставления права использования по договору	27.10.2022 РД0412379	"федеральное государственное автономное образовательное учреждение высшего образования ""Национальный исследовательский университет ""Московский институт электронной техники"" (RU)"	"Общество с ограниченной ответственностью ""Лаборатория Микроприборов"" (RU)"	лицензионный	неисключительная лицензия сроком на 1 год на территории РФ.	нет данных об адресе																																																																																		
253	2757123	Штамм бактерий Pantoea agglomerans Ф19 для повышения урожайности зерновых культур	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2757123&TypeFile=html	"Федеральное государственное бюджетное учреждение науки ""Федеральный научный центр биоразнообразия наземной биоты Восточной Азии"" Дальневосточного отделения Российской академии наук (ФНЦ Биоразнообразия ДВО РАН) (RU)"	A01N63/20	QB4A Государственная регистрация предоставления права использования по договору	25.11.2022 РД0415272	"Федеральное государственное бюджетное учреждение науки ""Федеральный научный центр биоразнообразия наземной биоты Восточной Азии"" Дальневосточного отделения Российской академии наук (RU)"	"Общество с ограниченной ответственностью ""АБЦ-ИННОВАЦИИ"" (RU)"	лицензионный	неисключительная лицензия на срок действия патента на территории РФ.	нет данных об адресе																																																																																		
254	2752609	ШТАММ ЦИАНОБАКТЕРИИ Synechococcus sp. ПРОДУЦЕНТ МИКОСПОРИН-ПОДОБНЫХ АМИНОКИСЛОТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2752609&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (МГУ) (RU)"	C12N1/20	QB4A Государственная регистрация предоставления права использования по договору	02.03.2022 РД0389580	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (RU)"	"Общество с ограниченной ответственностью ""2Д-Фарма"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
255	2752609	ШТАММ ЦИАНОБАКТЕРИИ Synechococcus sp. ПРОДУЦЕНТ МИКОСПОРИН-ПОДОБНЫХ АМИНОКИСЛОТ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2752609&TypeFile=html	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (МГУ) (RU)"	C12N1/20	QB4A Государственная регистрация предоставления права использования по договору	02.03.2022 РД0389582	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Московский государственный университет имени М.В. Ломоносова"" (RU)"	"Общество с ограниченной ответственностью ""Космецевтическя Инновационная Компания ""ФармИнко"" (RU)"	лицензионный	неисключительная лицензия сроком на 5 лет на территории РФ.	нет данных об адресе																																																																																		
256	2772239	СИСТЕМА И СПОСОБ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ПРОВЕДЕНИЯ ТРАНЗАКЦИЙ С ДЕНЕЖНЫМИ СРЕДСТВАМИ ПО БАНКОВСКИМ КАРТАМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2772239&TypeFile=html	Корчагин Павел Владимирович (RU)	G06Q20/34	QB4A Государственная регистрация предоставления права использования по договору	21.07.2022 РД0403304	Корчагин Павел Владимирович (RU)	"Общество с ограниченной ответственностью ""ВЫСОТСПАС"" (RU)"	лицензионный	исключительная лицензия на срок действия исключительного права на территории РФ.	нет данных об адресе																																																																																		
257	2772239	СИСТЕМА И СПОСОБ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ПРОВЕДЕНИЯ ТРАНЗАКЦИЙ С ДЕНЕЖНЫМИ СРЕДСТВАМИ ПО БАНКОВСКИМ КАРТАМ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2772239&TypeFile=html	Корчагин Павел Владимирович (RU)	G06Q20/34	QB4A Государственная регистрация предоставления права использования по договору	28.11.2022 РД0415501	"Общество с ограниченной ответственностью ""ВЫСОТСПАС"" (RU)"	"Общество с ограниченной ответственностью ""РУВС"" (RU)"	сублицензионный	неисключительная сублицензия на срок действия исключительного права на территории РФ.	нет данных об адресе																																																																																		
258	2750203	Способ коммутации обмоток электрической машины	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2750203&TypeFile=html	Лагутин Сергей Сергеевич (RU),Тау Татьяна Анатольевна (RU),Секлюцкий Сергей Анатольевич (RU)	H02P6/14	QB4A Государственная регистрация предоставления права использования по договору	19.01.2022 РД0385335	Лагутин Сергей Сергеевич (RU), Тау Татьяна Анатольевна (RU), Секлюцкий Сергей Анатольевич (RU)	"Общество с ограниченной ответственностью ""ЭТЕР-ЭНЕРДЖИ ГЛК"" (RU)"	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе																																																																																		
259	2757701	СПОСОБ ОЧИСТКИ ТОПЛИВНОЙ ЭЛЕКТРОМАГНИТНОЙ ФОРСУНКИ БЕНЗИНОВОГО ДВИГАТЕЛЯ С ПОМОЩЬЮ ВЫНУЖДЕННЫХ ВЫСОКОЧАСТОТНЫХ КОЛЕБАНИЙ ЗАПОРНОГО КЛАПАНА	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2757701&TypeFile=html	"федеральное государственное автономное образовательное учреждение высшего образования ""Пермский национальный исследовательский политехнический университет"" (RU)"	F02M65/00	QB4A Государственная регистрация предоставления права использования по договору	17.11.2022 РД0414389	"Федеральное государственное автономное образовательное учреждение высшего образования ""Пермский национальный исследовательский политехнический университет"" (RU)"	"Закрытое акционерное общество ""Пермский завод грузовой техники"" (RU)"	лицензионный	неисключительная лицензия сроком на 6 месяцев на территории РФ.	нет данных об адресе																																																																																		
260	2751973	Способ диагностики диабетической периферической нейропатии	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2751973&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	G01N33/72	QB4A Государственная регистрация предоставления права использования по договору	26.07.2023 РД0438806	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Государственное бюджетное учреждение здравоохранения Тюменской области ""Областная больница № 23"" (г. Ялуторовск) (RU)"	лицензионный	неисключительная лицензия на срок до 31.05.2024 на территории г. Ялуторовска и Ялуторовского района.	нет данных об адресе																																																																																		
261	2768864	Способ повышения продуктивности скважин	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2768864&TypeFile=html	Демичев Сергей Семенович (RU)	E21B43/22	QB4A Государственная регистрация предоставления права использования по договору	11.10.2022 РД0410797	Демичев Сергей Семенович (RU)	"Общество с ограниченной ответственностью ""КОНСАЛТИНГ ТЕХНОЛОДЖИ"" (RU)"	лицензионный	"исключительная лицензия на срок действия патента на территории Восточно-Мессояхского Лицензионного участка и Западно-Мессояхского Лицензионного участка АО ""Мессояханефтегаз""."	нет данных об адресе																																																																																		
262	2768864	Способ повышения продуктивности скважин	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2768864&TypeFile=html	Демичев Сергей Семенович (RU)	E21B43/22	QZ4A Внесение изменений в зарегистрированный договор	11.10.2022 РД0410797	Демичев Сергей Семенович (RU)	"Общество с ограниченной ответственностью ""КОНСАЛТИНГ ТЕХНОЛОДЖИ"" (RU)"	лицензионный   Дата внесения записи в Государственный реестр: 21.09.2023         Дата публикации и номер бюллетеня: 21.09.2023 Бюл. №27	no_data	no_data																																																																																		
263	2755839	Устройство для автоматического регулирования давления жидкости в камере	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2755839&TypeFile=html	Российская Федерация, от имени которой выступает ФОНД ПЕРСПЕКТИВНЫХ ИССЛЕДОВАНИЙ (RU)	G05D16/20	QB4A Государственная регистрация предоставления права использования по договору	30.12.2021 РД0384360	Российская Федерация, от имени которой выступает Фонд перспективных исследований (RU)	"Федеральное государственное автономное образовательное учреждение высшего образования ""Севастопольский государственный университет"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ	нет данных об адресе																																																																																		
264	2763876	Устройство для определения места повреждения линии электропередачи	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2763876&TypeFile=html	"Публичное акционерное общество ""Россети Ленэнерго"" (RU)"	G01R31/08	QB4A Государственная регистрация предоставления права использования по договору	22.12.2022 РД0418147	"Публичное акционерное общество ""Россети Ленэнерго"" (RU)"	"Общество с ограниченной ответственностью ""НПП Бреслер"" (RU)"	лицензионный	исключительная лицензия на срок до 17.10.2025 на территории РФ.	нет данных об адресе																																																																																		
265	2750361	Способ диагностики синдрома диабетической стопы	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2750361&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	G01N33/70	QB4A Государственная регистрация предоставления права использования по договору	14.03.2023 РД0425422	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Государственное автономное учреждение здравоохранения Тюменской области ""Городская поликлиника №3"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2023 на территории РФ.	нет данных об адресе																																																																																		
266	2750361	Способ диагностики синдрома диабетической стопы	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2750361&TypeFile=html	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	G01N33/70	QB4A Государственная регистрация предоставления права использования по договору	19.07.2023 РД0438071	"федеральное государственное бюджетное образовательное учреждение высшего образования ""Тюменский государственный медицинский университет"" Министерства здравоохранения Российской Федерации (RU)"	"Государственное автономное учреждение здравоохранения Тюменской области ""Городская поликлиника №1"" (RU)"	лицензионный	неисключительная лицензия на срок до 31.12.2023 на территории РФ.	нет данных об адресе																																																																																		
267	2761113	СПОСОБ УТИЛИЗАЦИИ МЕЛАССЫ СВЕКЛОВИЧНОЙ ОБЕДНЕННОЙ	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2761113&TypeFile=html	Федеральное государственное бюджетное образовательное учреждение высшего образования «Воронежский государственный университет инженерных технологий» (ФГБОУ ВО «ВГУИТ») (RU)	C13B99/00	QB4A Государственная регистрация предоставления права использования по договору	07.12.2022 РД0416501	"Федеральное государственное бюджетное образовательное учреждение высшего образования ""Воронежский государственный университет инженерных технологий"" (RU)"	"Общество с ограниченной ответственностью ""Русмаслоторг"" (RU)"	лицензионный	неисключительная лицензия сроком на 3 года на территории РФ.	нет данных об адресе																																																																																		
268	2755194	Способ нанесения пропиточной композиции на основе битума для обработки асфальтобетонных покрытий	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2755194&TypeFile=html	Гаврилин Павел Алексеевич (RU)	E01C7/35	QB4A Государственная регистрация предоставления права использования по договору	28.02.2022 РД0388331	Гаврилин Павел Алексеевич (RU)	"Общество с ограниченной ответственностью ""АэроПлан ПРО"" (RU)"	лицензионный	"неисключительная лицензия на срок до 31.12.2026. Изготовление на территории ООО ""АэроПлан ПРО"": 190020, Санкт-Петербург, Набережная Обводного канала, 138, корп. 71, п. 535; предложение к продаже и продажа на территории РФ."	нет данных об адресе																																																																																		
269	2751533	Способ намотки фазных обмоток статора многополюсной электрической машины	https://www1.fips.ru//registers-doc-view/fips_servlet?DB=RUPAT&DocNumber=2751533&TypeFile=html	Лагутин Сергей Сергеевич (RU),Тау Татьяна Анатольевна (RU),Секлюцкий Сергей Анатольевич (RU)	H02K1/14	QB4A Государственная регистрация предоставления права использования по договору	19.01.2022 РД0385335	Лагутин Сергей Сергеевич (RU), Тау Татьяна Анатольевна (RU), Секлюцкий Сергей Анатольевич (RU)	"Общество с ограниченной ответственностью ""ЭТЕР-ЭНЕРДЖИ ГЛК"" (RU)"	лицензионный	неисключительная лицензия сроком на 10 лет на территории РФ.	нет данных об адресе																																																																																		
